Link,Baslik,Fiyat (Metin),Fiyat (Sayisal),Konum,Listing No,Last Update Date,Listing status,Residence Type,Number Of Room + Hall,Number of Bathrooms,Gross / Net m²,Number of Floors,Floor,Property Age,Heating Type,Loan Availability,Title Deed Status,Furnishing Status,Usage Status,Swap,Facade
https://www.hepsiemlak.com/en/izmir-buca-goksu-satilik/daire/160390-11,"80 Square Meters Apartment For Sale in Buca, Izmir",3.200.000 TRY,3200000.0,goksu,160390-11,23/10/2025,For Sale,Apartment,2 + 1,1.0,"80 m2 
/ 75 m2",4 Storey,Raised Ground,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,South
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/bina/149942-10,"130 Square Meters Building For Sale in Buca, Izmir",10.000.000 TRY,10000000.0,adatepe,149942-10,07/08/2025,For Sale,Building,2 + 1,,"130 m2 
/ 119 m2",4 Storey,,25 at Age,Combi Boiler,Not Available,Land,,Owner,No,"South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-kaynaklar-merkez-satilik/villa/142512-420,"4.412 Square Meters Villa For Sale in Buca, Izmir",32.000.000 TRY,32000000.0,kaynaklar-merkez,142512-420,22/09/2025,For Sale,Villa,6 + 1,3.0,"4.412 m2 
/ 390 m2",3 Storey,,7 at Age,Air Conditioning,Available,Freehold Title Deed,Furnished,Owner,,
https://www.hepsiemlak.com/en/izmir-buca-yigitler-satilik/daire/158425-7,"95 Square Meters Apartment For Sale in Buca, Izmir",3.500.000 TRY,3500000.0,yigitler,158425-7,04/09/2025,For Sale,Apartment,2 + 1,1.0,"95 m2 
/ 85 m2",4 Storey,4,26 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,No,"North, South, West"
https://www.hepsiemlak.com/en/izmir-buca-efeler-satilik/daire/3526-3180,"120 Square Meters Apartment For Sale in Buca, Izmir",3.700.000 TRY,3700000.0,efeler,3526-3180,13/10/2025,For Sale,Apartment,3 + 1,1.0,"120 m2 
/ 100 m2",4 Storey,2,30 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,South
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/150731-27,"55 Square Meters Apartment For Sale in Buca, Izmir",1.290.000 TRY,1290000.0,ataturk,150731-27,20/10/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 50 m2",4 Storey,2,New Property,Combi Boiler,Available,Floor Easement,Furnished,Empty,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-yaylacik-satilik/daire/125162-477,"60 Square Meters Apartment For Sale in Buca, Izmir",2.550.000 TRY,2550000.0,yaylacik,125162-477,06/09/2025,For Sale,Apartment,1 + 1,1.0,"60 m2 
/ 55 m2",2 Storey,2,5 at Age,Combi Boiler,Available,Floor Easement,Furnished,Owner,No,
https://www.hepsiemlak.com/en/izmir-buca-karacaagac-satilik/mustakil-ev/32982-4560,"5.570 Square Meters Detached House For Sale in Buca, Izmir",61.000.000 TRY,61000000.0,karacaagac,32982-4560,07/09/2025,For Sale,Detached House,6 + 1,5.0,"5.570 m2 
/ 5.565 m2",2 Storey,,5 at Age,Air Conditioning,Available,Freehold Title Deed,Not Furnished,Owner,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/133609-13,"60 Square Meters Apartment For Sale in Buca, Izmir",1.215.000 TRY,1215000.0,ataturk,133609-13,04/10/2025,For Sale,Apartment,1 + 1,1.0,"60 m2 
/ 55 m2",4 Storey,3,New Property,Combi Boiler,Available,Condominium,Furnished,Empty,No,South
https://www.hepsiemlak.com/en/izmir-buca-yenigun-satilik/daire/162032-5,"90 Square Meters Apartment For Sale in Buca, Izmir",4.150.000 TRY,4150000.0,yenigun,162032-5,01/10/2025,For Sale,Apartment,2 + 1,1.0,"90 m2 
/ 80 m2",4 Storey,2,8 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,,
